V0,V1,V2,V3,V4,V5,V6,V7
0.9134679724109658,0.2778309337785414,0.9112276503495682,0.810202559929377,0.4184839309192208,0.3213587836685618,0.4866364345128942,0.2659435346094547
0.9006599490264506,0.2550181822939858,0.9094123232750488,0.7848583080819876,0.410057397394594,0.3204110994436396,0.4829461076195924,0.2498048557835705
0.9006599405553029,0.2550181678892363,0.9094123210749052,0.7848582939469227,0.4100573542858943,0.3204110180690543,0.4829461031848922,0.2498047261488956
0.9033185666687517,0.2595814423650064,0.9097967058995552,0.7900554828234062,0.4117329504464478,0.3204291285597311,0.4837280492525467,0.2530459337905923
0.903318562672164,0.2595814354407097,0.9097967049023112,0.7900554760096526,0.4117329303152467,0.3204290898906428,0.4837280475451205,0.2530458726225205
0.8923665692398579,0.2413091367907154,0.908185448844929,0.7688216335289505,0.4050706051471534,0.3208838848078901,0.4804453778425547,0.2400054082608544
0.8923665669996159,0.2413091331901404,0.908185448822868,0.768821628417608,0.4050706037251585,0.3208838847861931,0.4804453802292468,0.2400053991093397
0.8806297662079992,0.2231467920328447,0.9063702697919276,0.7464890581696441,0.3986196148265682,0.3227645769764125,0.4767258920900181,0.2268228358257823
0.8806297610884859,0.2231467844029787,0.9063702691608112,0.746489047997957,0.3986195978241143,0.322764551012504,0.4767258909695269,0.2268227811094137
0.8681414598598229,0.20523012113296,0.904323618472716,0.7230460552140826,0.3925171016287398,0.3260919401092363,0.4724971400928706,0.213504528411607
0.8681414534151474,0.2052301122307747,0.904323618067428,0.7230460411244296,0.3925170926291358,0.3260919315582388,0.4724971417977685,0.2135044908243134
0.8549521509498463,0.1876956798310676,0.902013422953607,0.6984818132346942,0.3869132560765344,0.3308619797240753,0.4676763698530837,0.2000655023735708
0.8549521436891425,0.1876956705402866,0.9020134224301546,0.6984817971273124,0.3869132466500639,0.3308619720092476,0.4676763712060123,0.2000654595811296
0.8411309434944493,0.1706783051357269,0.8994024760702339,0.6727872376888573,0.3819688272486049,0.3370417661750953,0.4621703857895687,0.1865322793996269
0.8411309350644562,0.1706782951489092,0.8994024758593887,0.6727872167049421,0.3819688225172525,0.337041767266042,0.4621703884601921,0.1865322408738834
0.8267666293666143,0.1543082387068579,0.8964478372244347,0.6459560631743253,0.3778519810006562,0.3445664324544474,0.4558758390754869,0.1729467047124465
0.8267666204690455,0.1543082289539959,0.8964478369180768,0.6459560398093009,0.37785198234006,0.3445664423739365,0.4558758438031128,0.1729466741740082
0.8119683440338212,0.1387080154921242,0.8931002535208608,0.6179863207128142,0.3747343062850091,0.3533373494784684,0.4486798872671989,0.1593700039003778
0.8119683355945758,0.1387080069383183,0.8931002535986388,0.6179862945873018,0.3747343164376379,0.3533373696322546,0.4486798952844393,0.1593699855797884
0.7968657075791243,0.1239892639222571,0.8893036375012513,0.5888821345704868,0.3727862521474809,0.3632221926203743,0.4404612161759133,0.145887268975865
0.7968657006117832,0.1239892573958644,0.8893036380215491,0.5888821072471659,0.3727862725566698,0.3632222222987417,0.4404612287014959,0.1458872669226722
0.7816083965435214,0.1102496162966866,0.8849946064518219,0.558655929016774,0.3721722237750469,0.3740572839125233,0.4310912830758542,0.1326122866835219
0.7816083923059767,0.1102496126299675,0.8849946077343978,0.5586559017506983,0.372172254601459,0.3740573207756292,0.4310913005638651,0.1326123040061671
0.7663651287782948,0.0975699636837466,0.8801020983216925,0.5273310460020906,0.3730457119571141,0.38565257337497,0.4204355465403944,0.1196927820812712
0.7663651284885349,0.0975699634521889,0.8801021006725103,0.5273310205207615,0.3730457503130993,0.3856526123824961,0.4204355674573726,0.119692820993588
0.751322087661095,0.0860123118323367,0.8745470495349495,0.4949448319099672,0.3755448568043625,0.3977994143909036,0.4083543323082648,0.1073163328595284
0.7513220920578145,0.0860123150776607,0.8745470531436581,0.4949448100313621,0.3755448946439527,0.3977994470335999,0.4083543510868965,0.1073163957042642
0.7366808615486098,0.0756185011452426,0.8682421022103665,0.4615522648692686,0.3797888266190403,0.4102810672357233,0.3947028849674538,0.0957175236120153
0.7366808702553695,0.0756185070850056,0.8682421069105821,0.4615522486423105,0.3797888469653998,0.4102810798867661,0.3947028890901734,0.0957176164673224
0.7226560118241924,0.0664100346997886,0.8610912785266505,0.4272302688005394,0.3858752366443685,0.4228855965394609,0.3793301074245984,0.085187394207419
0.7226560221235131,0.0664100412025548,0.8610912833556068,0.4272302608487169,0.3858752065959683,0.422885567250307,0.3793300734738312,0.0851875352528113
0.7251999981365155,0.0680277303801529,0.8624858434804454,0.4336605878771257,0.384603734166749,0.4205481745060769,0.38231791291177,0.0870439694172076
0.725200003277756,0.0680277336726801,0.8624858459417728,0.4336605839592037,0.3846037202345514,0.4205481605273077,0.382317896126165,0.0870440390770923
0.7142490580103483,0.0612259193857982,0.8561122051057113,0.4052063537188025,0.3906829550201893,0.4307907193127631,0.3687049046048217,0.0792690316089969
0.7142490562463002,0.0612259183237579,0.8561122045370082,0.4052063586598569,0.3906829166324502,0.4307906908891969,0.3687048741895009,0.0792690657282677
0.7039526846613264,0.0552075473644955,0.8490606710880989,0.376258459025376,0.3980572116697108,0.4409171579518996,0.3537720600098372,0.0726209024271548
0.703952682053182,0.055207545885254,0.8490606702655747,0.3762584631328323,0.3980571259646137,0.4409170975251749,0.3537719983535509,0.0726210182063283
0.7059071754656107,0.0563224449433525,0.8504948530788489,0.3819499494078086,0.3965133551913555,0.4389512573502369,0.3567982873896042,0.0738191432326555
0.7059071741018448,0.0563224441609585,0.8504948526100381,0.3819499513472106,0.3965133123404638,0.4389512268213345,0.3567982556764184,0.0738192018624845
0.698055133308934,0.0519203611356116,0.8444051005685894,0.3584174060633368,0.4031929638378114,0.4469975538354996,0.3439859382020436,0.0692384868359717
0.698055127092917,0.0519203577313736,0.8444050980302401,0.3584174086240969,0.4031928917986538,0.4469975063790666,0.3439858885591789,0.069238567645291
0.6998248146566944,0.0528946817836153,0.8458579316790997,0.3638841176942436,0.4015715902319779,0.4451476958056494,0.3470336976487118,0.0702128642379943
0.6998248119731787,0.0528946802983575,0.8458579305875867,0.3638841189700844,0.4015715603060928,0.4451476759355552,0.3470336766699177,0.0702128975605682
0.6940621286807769,0.0497596182248257,0.8409258728084995,0.3456781532675726,0.4071343142738827,0.4512627978874797,0.3367091112999693,0.06719289174283
0.6940621258309387,0.0497596167012098,0.8409258713966785,0.3456781523997921,0.4071342872441372,0.4512627806765,0.3367090927263355,0.0671929244480957
0.6886495178493863,0.0469131413428708,0.8356818327875246,0.3273585198208109,0.4132020548129169,0.4572868208952552,0.3257979335340125,0.0648424174947507
0.688649511957297,0.0469131382954571,0.8356818303740816,0.3273585210741667,0.4132020015118447,0.4572867880591875,0.3257979018611894,0.064842476479315
0.6897031904360716,0.0474598814706611,0.8367570554111251,0.3310322843420782,0.4119474228835112,0.4560889226254674,0.3280297122396615,0.0652548497219193
0.6897031875267092,0.0474598799561134,0.8367570542129672,0.3310322849700762,0.4119473970382643,0.4560889066292181,0.3280296965985902,0.065254878340155
0.6855837751284761,0.0453425083206313,0.8323796526432617,0.3163288713817893,0.417082740034409,0.4608536061374267,0.3189606087927574,0.0637928583769111
0.6855837732357359,0.0453425073601729,0.8323796520055611,0.3163288724435614,0.4170827264737562,0.4608535980545898,0.3189606018944374,0.0637928726296199
0.6817193547898628,0.0434051347563371,0.8277843288732375,0.30158487175786,0.4225380716911514,0.4655555898946914,0.3094867006748548,0.0628602848425662
0.6817193510996113,0.0434051329287441,0.8277843276341907,0.3015848735016008,0.4225380414687074,0.4655555720792539,0.3094866862235255,0.0628603169826792
0.6781252475245856,0.0416453778659181,0.822961381729379,0.2868191528080241,0.4283095051180249,0.470195361487901,0.2995921939934047,0.062516923048917
0.6781252424757235,0.0416453754222014,0.8229613802491373,0.2868191557196893,0.4283094683212296,0.4701953403631894,0.2995921790384545,0.06251696098518
0.6748165416244856,0.0400609100986167,0.8179007341042721,0.2720527192486963,0.4343910881062141,0.4747751801492215,0.2892608334715367,0.0628297713545939
0.6748165347990651,0.0400609068650255,0.8179007323105087,0.2720527234114551,0.4343910388611577,0.4747751523593308,0.2892608163836091,0.0628298213992028
0.675483677319827,0.0403776578004259,0.8189784784287892,0.2751375923302199,0.4330948682881095,0.4738228535174202,0.2914568222919356,0.0627065902596933
0.675483674077247,0.0403776562575466,0.818978477562859,0.2751375943150537,0.4330948451784498,0.4738228404438338,0.291456814055731,0.0627066138080248
0.6730280106228176,0.0392185119599713,0.8148416929708676,0.2634669842923008,0.4380702189819228,0.4774146258931935,0.2830399511943301,0.0633434914083205
0.6730280090139726,0.0392185112066347,0.8148416925984262,0.2634669853760213,0.4380702091441652,0.477414620448375,0.2830399484335656,0.0633435012357002
0.6707653884044231,0.038166901860428,0.8105457160469469,0.2518198028803498,0.4432301451535724,0.480973060757886,0.2743334815434265,0.0644679812525236
0.6707653851045883,0.038166900338184,0.810545715315889,0.2518198049845301,0.4432301229024826,0.4809730484863101,0.2743334758589981,0.0644680033487904
0.6687027061176049,0.0372218629722365,0.8060850875031675,0.240209657585012,0.4485675395276786,0.4845009231830937,0.2653295479353028,0.0661244128056211
0.6687027022559578,0.0372218612151247,0.8060850867514319,0.2402096601195126,0.4485675158474117,0.4845009103055187,0.26532954336212,0.0661244357020707
0.6668465593285923,0.0363825218628151,0.8014542073140931,0.2286513941397029,0.4540733210080549,0.4880012532902685,0.2560208332433009,0.068361362668777
0.6668465545628475,0.0363825197211911,0.8014542064938421,0.2286513972699784,0.454073292331209,0.4880012378132491,0.2560208292189246,0.0683613899170569
0.6652031492783606,0.0356480963137311,0.7966473466106189,0.2171612177019531,0.4597358792550409,0.4914770908712753,0.2464009226688468,0.0712320142558321
0.6652031433259558,0.0356480936684415,0.7966473457166784,0.2171612215845288,0.4597358456322047,0.4914770728681508,0.2464009199788841,0.071232045357429
0.6654938015856657,0.0357773917770972,0.7975591887751436,0.2193023014052179,0.4586664811297928,0.4908293189274451,0.2482223861234519,0.070644879735947
0.6654937985074348,0.0357773904064077,0.797559188302263,0.2193023034218638,0.4586664638413737,0.4908293096668678,0.248222384614253,0.0706448958039591
0.6642848106673935,0.0352412527874536,0.7935446807872344,0.210007630201188,0.4633556399717448,0.493642701264685,0.2402153630619737,0.0733782475285256
0.6642848092282888,0.0352412521518922,0.7935446806043163,0.2100076311678969,0.4633556330075965,0.4936426975716562,0.2402153630436452,0.0733782538585244
0.6632224230863049,0.0347737629090766,0.7894075140106804,0.2007775043177773,0.4681314963818899,0.4964426434810879,0.2319978132597943,0.0765945605446421
0.6632224203341718,0.034773761702435,0.7894075136899621,0.200777506094643,0.4681314825777472,0.4964426361517692,0.2319978135826671,0.076594572803912
0.6623091509107933,0.0343746020036439,0.7851444966163086,0.1916227950002496,0.4729828278373367,0.4992299234295722,0.2235688995895092,0.0803291251009919
0.6623091480156027,0.0343746007422218,0.7851444963420098,0.1916227968684897,0.4729828152322803,0.4992299167730415,0.2235689009186235,0.0803291358438499
0.66154713221628,0.0340434644321299,0.7807524355100275,0.1825551591907999,0.4778962517560158,0.5020046886788704,0.2149292382802303,0.0846193258605366
0.6615471289254977,0.0340434630058682,0.7807524352616771,0.1825551612865661,0.4778962388851664,0.5020046818917113,0.2149292407036866,0.0846193364488499
0.6609380500625068,0.0337800368716243,0.7762281601104672,0.1735870886404177,0.4828558280354345,0.5047661864809276,0.2060812967290431,0.0895045128994169
0.6609380463448943,0.0337800352671483,0.776228159901649,0.1735870909696091,0.4828558160339377,0.504766180164174,0.206081300478801,0.0895045222352159
0.6604171981863454,0.0335556492293824,0.7707102148076186,0.1631418700142013,0.4887468378351013,0.5080078508679082,0.1953698648852295,0.0960966021009228
0.6604171915333839,0.0335556463684068,0.7707102145919595,0.1631418740973076,0.4887468221522275,0.5080078426125121,0.1953698734658374,0.0960966131607597
0.6601119670759479,0.0334245297423276,0.7649985443491996,0.152877869647052,0.4946386407582947,0.5112222980985017,0.184387866525368,0.1036456352286032
0.6601119640881418,0.0334245284602046,0.7649985443762348,0.1528778715278924,0.4946386462473378,0.5112223011420759,0.1843878722648239,0.1036456303812168
0.66002159823024,0.033385762983938,0.7590884855234837,0.1428205378942498,0.5004867796453719,0.5143998292081826,0.1731554508123214,0.1122221933687159
0.6600216038263906,0.0333857653838401,0.7590884856608893,0.1428205350157919,0.5004868192089154,0.5143998507016594,0.1731554448880177,0.112222167087702
0.6600235492583105,0.033386599685557,0.7604819857501111,0.1451415057871448,0.4991321774401607,0.5136642395788212,0.1757907774223412,0.1101305709381017
0.6600235516574464,0.0333866007144374,0.7604819858164341,0.1451415045350806,0.4991321938938774,0.5136642485055007,0.1757907749993176,0.1101305598722301
0.6600606270158696,0.0334025027037037,0.7558466915115216,0.1375389751965475,0.5035768954496157,0.5160783616312539,0.1670585306567092,0.1172518817055448
0.6600606256781945,0.0334025021298876,0.7558466915113831,0.1375389758983539,0.5035768915282867,0.5160783594833999,0.1670585326508631,0.1172518839480912
0.660221450829527,0.0334715291558933,0.7510909142652542,0.1300831120881892,0.5079463826278936,0.5184565567504457,0.1582070090416512,0.125039918931355
0.6602214518678439,0.0334715296017936,0.7510909142994807,0.1300831116385489,0.5079463953136085,0.5184565636797495,0.1582070076251081,0.1250399107451784
0.6605035139507184,0.0335927787659894,0.746213150202326,0.1227873143272475,0.512211223847236,0.5207886857518723,0.1492559143782207,0.1335228283976747
0.6605035142773058,0.033592778906516,0.7462131502177466,0.122787314204883,0.5122112308482416,0.5207886895814013,0.1492559139910114,0.1335228241999833
0.6609034238518942,0.0337650944167953,0.7412121942134678,0.1156655115473277,0.5163387598944831,0.523062246198017,0.1402292321580727,0.1427255715401937
0.6609034245123535,0.0337650947017731,0.7412121942215661,0.1156655112922658,0.5163387706102431,0.5230622520934809,0.1402292307440741,0.1427255653257989
0.661416834652321,0.0339870174471973,0.7360872010636855,0.1087320792545493,0.5202933341390719,0.525262287409777,0.1311555510610361,0.1526685414556578
0.6614168357437225,0.0339870179197969,0.7360872010453237,0.1087320788332759,0.5202933457919863,0.5252622938829895,0.1311555487877348,0.1526685355376336
0.6620383589193415,0.0342567290919807,0.7308377502822566,0.1020017383677729,0.5240365069420557,0.5273712962827594,0.1220683162011554,0.1633661502832319
0.6620383602616721,0.034256729675738,0.7308377502292442,0.1020017378645667,0.5240365189058039,0.5273713029931116,0.1220683132280088,0.1633661449015838
0.6629847628207406,0.0346696483365959,0.7239123575415333,0.0936785408658847,0.5284688192783528,0.5299142952198644,0.1104380244256374,0.1782245516458926
0.6629847667947167,0.0346696500761021,0.7239123573019934,0.0936785394824827,0.5284688444275898,0.5299143095890684,0.1104380159529889,0.1782245430024808
0.6640821053094081,0.0351517925909761,0.716783310630247,0.0857467768967674,0.5323950748362041,0.5322257401730133,0.0989420309355558,0.1943304402426043
0.66408211148117,0.0351517953128827,0.7167833101222871,0.0857467749178887,0.5323950949235745,0.5322257521523696,0.0989420199393817,0.1943304381137022
0.6653105122745704,0.0356958265730306,0.7094538761455732,0.0782375653634674,0.5357244937184915,0.5342524643252239,0.0876847602958942,0.2116455941326229
0.6653105104647539,0.035695825768149,0.709453876174779,0.0782375657388561,0.535724427362742,0.5342524267109051,0.0876847761086807,0.2116456195696941
0.6650257638889158,0.035569312528883,0.7111089600331596,0.0798774518995605,0.5350368224395612,0.5338271092705527,0.0901740355530741,0.2076743592022413
0.6650257631119487,0.0355693121840097,0.7111089600452202,0.0798774520679873,0.5350367949699203,0.5338270937273825,0.090174041943555,0.2076743700332557
0.6660378421636434,0.036020092164698,0.7053160619091403,0.0742769904471311,0.5372771286499011,0.5352304809557661,0.0816025710720154,0.2217161933422942
0.6660378420010947,0.0360200920920501,0.7053160619691476,0.0742769905287276,0.5372771377688303,0.535230486093162,0.0816025691387494,0.2217161894736833
0.6671065644143461,0.0364994650623845,0.6994076739752966,0.0689586681178769,0.5390774456136248,0.5364093361319862,0.0732823508712848,0.2364106930580586
0.6671065642794327,0.036499465001651,0.6994076739313195,0.0689586680991678,0.539077420471482,0.5364093217802632,0.0732823574446836,0.2364107016989266
0.6682191157091005,0.0370021772696897,0.6933876083168677,0.063934744398725,0.5404030863767807,0.5373376401800944,0.0652687620340815,0.2516993490911106
0.6682191146842339,0.0370021768048666,0.6933876084660004,0.0639347446220597,0.5404030850101886,0.537337639236009,0.0652687632896144,0.2516993478836842
0.6693617882157987,0.0375224173921091,0.6872604290646905,0.059216202364317,0.5412252222247251,0.5379912054584464,0.0576160681050759,0.2675107177730618
0.6693617878561701,0.0375224172277502,0.6872604291087893,0.0592162024224469,0.5412252119885614,0.5379911994775942,0.0576160715082713,0.2675107198572852
0.6705201639415764,0.0380538695044131,0.6810314237620477,0.0548125054795851,0.5415218594428698,0.5383485928740485,0.0503757060218659,0.2837617972098361
0.6705201625680444,0.0380538688718199,0.6810314239573113,0.054812505667965,0.5415218559220196,0.538348590600251,0.0503757082321403,0.2837617957741678
0.6716793151810351,0.0385897827223568,0.6747065539546728,0.0507313900092655,0.5412791175850602,0.5383922873929664,0.0435944545739401,0.3003598955120892
0.6716793142509043,0.0385897822906765,0.6747065541100438,0.050731390115824,0.5412791185215894,0.5383922877944821,0.0435944549028871,0.3003598937980694
0.6728240515100063,0.0391230726848333,0.6682923786472886,0.046978697853371,0.5404918343239812,0.5381095676456004,0.0373128125679602,0.3172052458252052
0.6728240503616502,0.039123072147839,0.6682923788339205,0.0469786979379571,0.5404918414383776,0.5381095716774121,0.0373128108230285,0.3172052431133743
0.6739391604831686,0.0396464320795121,0.6617959598926678,0.0435582676132307,0.5391638353137813,0.5374932182639585,0.0315636422329155,0.3341940102166409
0.6739391596889298,0.0396464317053851,0.6617959600356988,0.0435582676491412,0.5391638475022869,0.5374932254127235,0.0315636381911981,0.334194008059463
0.6750096619713112,0.0401524598165558,0.6552247507433772,0.0404718860601652,0.5373076844157126,0.5365419383944273,0.0263712072226795,0.3512215411519707
